StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,N/A_Browser,N/A_Version,N/A_Operating System,N/A_Resolution,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q112,Q14,Q15,Q17,Q16,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21
2024-07-09 11:33:28,2024-07-09 11:33:28,Survey Test,,100,0,True,2024-07-09 11:33:28,R_3HRoznRqYM0t4tU,,,,,,,test,,,elementum,accusamus,consectetuer,ullamcorper,Ac vitae b,testemail@qemailserver.com,DKU,"Class of 1999,Class of 1998,Class of 1995",2,Linguistics and Computer Science,Classical Civilization,"Global Development Engineering,Materials Science and Engineering,Policy Journalism and Media Studies","Law / Legal services,Pharmaceutical","JD (Juris Doctorate/Law),MA (Master of Arts),MEM (Master of Engineering Management)","Fitness,Reading,Volunteering","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support",Asian,Duke International Association (IA) / International students,No,No Preference,Yes,Baltimore MD,5,6,8,6,5,4,10,2,Odio lorem dictumst ante sagittis? Duis gravida magnis dictumst posuere tellus risus elit velit.
2024-07-09 11:33:28,2024-07-09 11:33:28,Survey Test,,100,0,True,2024-07-09 11:33:28,R_7P9QRt2l6zKMdBY,,,,,,,test,,,convallis,accusamus,convallis,temporibus,"Accusamus ",testemail@qemailserver.com,School of Law,"Class of 2023,Class of 1985,Class of 1957",4+,"African and African American Studies,Art History and Visual Arts,Physics","History,Italian Studies,Latin","Architectural Engineering,Digital Intelligence,Robotics and Automation","Energy and utilities,Artificial Intelligence / Machine Learning / Data Science,Venture Capital","MEM (Master of Environmental Management),MHA (Master of Healthcare Administration),DVM (Doctor of Veterinary Medicine)","Cooking/Baking,Fashion,Reading,Visual Arts/Crafts,Movies/TV,Fishing/Hunting","Skill development in a specific field,Academic success and study skills,Work-life balance and time management","Asian Pacific Islander,Middle Eastern,Prefer not to answer","None of the below,NPHC (African American Greek letter organizations),Selective Living Groups (SLG)",No,No Preference,Yes,Houston/Dallas/Austin,4,4,4,6,5,5,7,10,Ullamcorper nulla! Fringilla! Blandit magnis wisi gravida sapien ab egestas.
2024-07-09 11:33:28,2024-07-09 11:33:28,Survey Test,,100,0,True,2024-07-09 11:33:29,R_3Xbxprp2VvRKP9I,,,,,,,test,,,venenatis,scelerisque,tincidunt,consectetuer,Luctus rho,testemail@qemailserver.com,School of Nursing,"Class of 1980,Class of 1976,Class of 1955",1,Linguistics and Computer Science,"Energy Engineering,French Studies,Music","Aerospace Engineering,Architectural Engineering,Materials Science and Engineering","Hospitality and tourism,Manufacturing and engineering","None / Not listed,MHA (Master of Healthcare Administration)","Athletics/Playing Sports,Time with Friends","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Black or African-American,Native American or American Indian","NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC)",No,No Preference,Yes,Raliegh/Durham/Chapel Hill,9,7,0,10,10,1,5,2,Potenti gravida pharetra purus nunc laoreet rutrum platea. Atque eleifend at.
2024-07-09 11:33:29,2024-07-09 11:33:29,Survey Test,,100,0,True,2024-07-09 11:33:29,R_ePCzWi1RMd7uJ9A,,,,,,,test,,,convallis,venenatis,ridiculus,phasellus,"Mauris, vi",testemail@qemailserver.com,"Trinity,Nicholas School of the Environment,Divinity School","Class of 2017,Class of 2003,Class of 1963",1,Classical Civilization,"History,Italian Studies,Visual and Media Studies",Digital Intelligence,"Healthcare,Agriculture and Food Science","MFA (Master of Fine Arts),MHA (Master of Healthcare Administration),MPH (Master of Public Health)","Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Watching Sports",Career exploration and decision-making,Other,Greek Life (IFC/Panhel),No,Yes,Yes,Richmond VA,9,7,6,5,4,2,1,3,Consequat pellentesque vitae tempus maecenas? Ac turpis sapien? Commodo vehicula blandit. Rutrum auctor consectetuer eleifend.
2024-07-09 11:33:29,2024-07-09 11:33:29,Survey Test,,100,0,True,2024-07-09 11:33:29,R_74faUzqHIn3QsZ0,,,,,,,test,,,fermentum,ridiculus,suspendisse,phasellus,"Consequat ",testemail@qemailserver.com,DKU,Class of 2013,2,"Earth and Climate Sciences,Mathematics,Medieval and Renaissance Studies","Asian American and Diaspora Studies,English,Machine Learning and Artificial Intelligence","Energy and the Environment,Ethics and Society,Jewish Studies",Real estate,"PhD (Doctor of Philosophy),MEM (Master of Environmental Management),MPA (Master of Public Administration)","Cooking/Baking,Family Time,Fashion,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Asian,White,Prefer not to answer",Selective Living Groups (SLG),Yes,No Preference,Yes,Atlanta GA,7,7,6,5,9,5,10,5,Lorem dolorem justo et montes leo. Tortor neque. Facilisi phasellus rhoncus! Commodo. Erat.
2024-07-09 11:33:29,2024-07-09 11:33:29,Survey Test,,100,0,True,2024-07-09 11:33:30,R_5sDZl5KIeD7fFtA,,,,,,,test,,,fringilla,facilisis,tincidunt,phasellus,Nec. Leo a,testemail@qemailserver.com,"School of Medicine,Divinity School","Class of 1989,Class of 1963",4+,Neuroscience,"Cultural Anthropology,Linguistics","None,Architectural Engineering,Latin American Studies","Retail and e-commerce,Aerospace and Defense,Product / Product Management / UX design","MS (Master of Science),MPA (Master of Public Administration)","Cooking/Baking,Fashion,Fitness,Gaming,Gardening,Athletics/Playing Sports,Travelling,Volunteering,Music/Dance,Movies/TV,Performing Arts","Career exploration and decision-making,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Asian,Middle Eastern",NPHC (African American Greek letter organizations),Yes,No Preference,No,EU,1,3,8,7,7,4,7,2,"Pharetra proin, diam risus porttitor temporibus. Pede aenean lectus mattis in aliquet."
2024-07-09 11:33:30,2024-07-09 11:33:30,Survey Test,,100,0,True,2024-07-09 11:33:30,R_6DoSHcLENaHmFbo,,,,,,,test,,,malesuada,consequat,convallis,convallis,Dictumst p,testemail@qemailserver.com,Fuqua,"Class of 1988,Class of 1970,Class of 1955",4+,"Religious Studies,Spanish Latin American and Latinx Studies",Neuroscience,"Child Policy Research,Decision Sciences,Materials Science and Engineering",Journalism,"JD (Juris Doctorate/Law),MEM (Master of Environmental Management),MPA (Master of Public Administration)","Watching Sports,Time with Friends,Fishing/Hunting","Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Emotional support","Asian,Asian Pacific Islander",Duke International Association (IA) / International students,No,Yes,Yes,Nashville TN,6,4,7,4,7,7,2,10,"Ultrices turpis vitae morbi lectus, placerat tincidunt egestas, rutrum. Dapibus montes lacus porta wisi."
2024-07-09 11:33:30,2024-07-09 11:33:30,Survey Test,,100,0,True,2024-07-09 11:33:30,R_3IQRpVpkmJCXBXw,,,,,,,test,,,suspendisse,dignissim,fermentum,elementum,Fringilla.,testemail@qemailserver.com,"School of Medicine,Nicholas School of the Environment,Divinity School","Class of 1994,Class of 1965",1,"Computational Media,Italian and European Studies,Public Policy Studies",Neuroscience,Latinx Studies in the Global South,"Finance / Investment / Banking,Nursing","MS (Master of Science),MSN (Master of Science in Nursing),DVM (Doctor of Veterinary Medicine)","Athletics/Playing Sports,Travelling,Time with Friends","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Emotional support","Native American or American Indian,Prefer not to answer",Dance Team,Yes,No Preference,Yes,Washington DC,4,7,8,4,6,6,4,8,Porttitor justo velit eros donec dictumst consectetuer. Auctor? Proin! Fermentum porttitor.
2024-07-09 11:33:30,2024-07-09 11:33:31,Survey Test,,100,1,True,2024-07-09 11:33:31,R_4325S1IPgGFBtlQ,,,,,,,test,,,convallis,ultricies,suspendisse,phasellus,Fusce arcu,testemail@qemailserver.com,"School of Medicine,The Graduate School","Class of 2019,Class of 1970",3,"Public Policy Studies,Sociology","Asian and Middle Eastern Studies,Greek",Jewish Studies,Private Equity,"JD (Juris Doctorate/Law),MS (Master of Science),MEd (Master of Education)",Gardening,"Career exploration and decision-making,Skill development in a specific field,Personal growth and self-improvement,Emotional support",Asian Pacific Islander,"None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Dance Team,Selective Living Groups (SLG)",No,No Preference,No,Charlotte NC,9,9,2,0,9,2,6,8,Molestie bibendum tempor metus aliquet velit a scelerisque cras scelerisque risus. Euismod sit aliquam culpa.
2024-07-09 11:33:31,2024-07-09 11:33:31,Survey Test,,100,0,True,2024-07-09 11:33:31,R_3VOlhXywr9AUfRQ,,,,,,,test,,,consequat,ridiculus,imperdiet,elementum,Laoreet ab,testemail@qemailserver.com,"Divinity School,The Graduate School","Class of 2002,Class of 2001,Class of 1988",4+,"Classical Civilization,Marine Science and Conservation","Economics,Sociology","Islamic Studies,Latinx Studies in the Global South","Hospitality and tourism,Retail and e-commerce,Research and Development","MD (Doctor of Medicine),MEM (Master of Engineering Management)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Pets,Reading,Travelling,Visual Arts/Crafts,Volunteering,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting","Career exploration and decision-making,Skill development in a specific field,Networking and professional connections,Academic success and study skills,Personal growth and self-improvement,Work-life balance and time management,Emotional support","Black or African-American,Hispanic or Latinx","None of the below,NPHC (African American Greek letter organizations),Greek Life (IFC/Panhel)",Yes,No Preference,Yes,Northern California,5,5,7,5,8,2,9,2,"Cras odio purus velit neque, lorem id suspendisse suscipit quis placerat eros nonummy temporibus leo."
2024-07-09 11:33:31,2024-07-09 11:33:31,Survey Test,,100,0,True,2024-07-09 11:33:31,R_ePRSSsmjj4O8dDw,,,,,,,test,,,ullamcorper,facilisis,tincidunt,curabitur,Cursus atq,testemail@qemailserver.com,DKU,"Class of 2004,Class of 1999",1,"Brazilian and Global Portuguese Studies,Neuroscience,Political Science",Neuroscience,Human Rights,Biotechnology,MEng (Master of Engineering),"Cooking/Baking,Fitness,Gaming,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Music/Dance,Performing Arts,Fishing/Hunting",Academic success and study skills,Middle Eastern,"None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",No,Yes,Yes,New York City/Tri-State area,6,1,3,1,4,7,7,6,Tellus primis nunc dictumst a montes scelerisque! Orci tortor scelerisque non. Sagittis? Vel leo.
2024-07-09 11:33:31,2024-07-09 11:33:32,Survey Test,,100,1,True,2024-07-09 11:33:32,R_agg3UelnjflV5qu,,,,,,,test,,,fringilla,ullamcorper,fermentum,phasellus,Fusce pede,testemail@qemailserver.com,School of Nursing,"Class of 2003,Class of 1976,Class of 1967",1,Mathematics,"Psychology,Theater Studies","Latinx Studies in the Global South,Materials Science and Engineering,Robotics and Automation",Hospitality and tourism,"MD (Doctor of Medicine),MEM (Master of Engineering Management),MHA (Master of Healthcare Administration)","Cooking/Baking,Family Time,Fitness,Gaming,Gardening,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Performing Arts,Time with Friends","Work-life balance and time management,Emotional support","Asian Pacific Islander,Native American or American Indian","Greek Life (IFC/Panhel),Dance Team",Yes,Yes,No,Denver CO,3,8,6,7,3,0,4,10,Dolor magnis! Gravida tortor. Gravida scelerisque vivamus dolor. Proin ante morbi id.
2024-07-09 11:33:32,2024-07-09 11:33:32,Survey Test,,100,0,True,2024-07-09 11:33:32,R_9B10N0KE5KZHjWm,,,,,,,test,,,consectetuer,ullamcorper,ultricies,imperdiet,Rhoncus do,testemail@qemailserver.com,"Trinity,School of Law,DKU","Class of 2006,Class of 1972,Class of 1964",1,Environmental Engineering,"Art History,Finance","Global Development Engineering,Materials Science and Engineering","Marketing / Advertising,Environmental Science","PhD (Doctor of Philosophy),MEM (Master of Environmental Management)","Fashion,Gaming,Reading,Travelling,Performing Arts,Fishing/Hunting","Work-life balance and time management,Emotional support","Middle Eastern,Prefer not to answer","None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",No,No Preference,No,Atlanta GA,3,3,0,6,4,1,7,9,Lorem nec? Pede curabitur blandit pretium vitae est. Lacus vestibulum augue quis.
2024-07-09 11:33:32,2024-07-09 11:33:32,Survey Test,,100,0,True,2024-07-09 11:33:32,R_3vEG7daILUft4ay,,,,,,,test,,,ultricies,facilisis,pellentesque,vulputate,Magna magn,testemail@qemailserver.com,"Trinity,School of Law","Class of 2012,Class of 1984",4+,Visual Arts,"Economics,Gender Sexuality and Feminist Studies,Visual and Media Studies","Latin American Studies,Latinx Studies in the Global South","Technology / Software / IT,Nursing","JD (Juris Doctorate/Law),MPP (Master of Public Policy),MM (Master in Management)","Cooking/Baking,Family Time,Fashion,Fitness,Gaming,Gardening,Outdoor Activities/Hiking/Camping,Pets,Reading,Athletics/Playing Sports,Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts,Time with Friends,Fishing/Hunting",Academic success and study skills,Prefer not to answer,"None of the below,NPHC (African American Greek letter organizations),Multicultural Greek Council (MGC),Greek Life (IFC/Panhel),Duke International Association (IA) / International students,Dance Team,Selective Living Groups (SLG)",Yes,No Preference,Yes,Southern California,6,1,0,1,6,3,4,10,In justo eu vestibulum rutrum sem. Commodo? Nullam ipsum primis tempus pharetra ultricies.
2024-07-09 11:33:33,2024-07-09 11:33:33,Survey Test,,100,0,True,2024-07-09 11:33:33,R_5jqbBPOsY0TPUfc,,,,,,,test,,,imperdiet,suspendisse,fermentum,pellentesque,Auctor pha,testemail@qemailserver.com,Trinity,Class of 1977,2,Global Cultural Studies,"Finance,Sexuality Studies,Statistical Science","Global Development Engineering,Innovation and Entrepreneurship",Religion,"JD (Juris Doctorate/Law),MS (Master of Science),MPA (Master of Public Administration)","Travelling,Visual Arts/Crafts,Volunteering,Music/Dance,Watching Sports,Movies/TV,Performing Arts","Career exploration and decision-making,Personal growth and self-improvement,Emotional support","Asian Pacific Islander,Black or African-American,Native American or American Indian","NPHC (African American Greek letter organizations),Greek Life (IFC/Panhel),Dance Team,Selective Living Groups (SLG)",No,Yes,Yes,Miami/Central Florida/Tampa Bay,10,9,1,6,9,10,4,0,Vehicula! Convallis. Convallis praesent suspendisse dictumst orci. Vitae iaculis est.
2024-07-09 11:33:33,2024-07-09 11:33:33,Survey Test,,100,0,True,2024-07-09 11:33:33,R_82Pa09fyTrHGWvY,,,,,,,test,,,dignissim,porttitor,dignissim,tincidunt,Natoque. P,testemail@qemailserver.com,"Fuqua,Nicholas School of the Environment,DKU",Class of 1963,4+,Environmental Engineering,"Education,Machine Learning and Artificial Intelligence,Marine Science and Conservation",Materials Science and Engineering,Food and beverage,"MBA (Masters of Business Administration),MS (Master of Science),Psy.D (Doctor of Psychology)","Fashion,Gaming,Outdoor Activities/Hiking/Camping,Travelling,Movies/TV,Time with Friends,Fishing/Hunting","Career exploration and decision-making,Emotional support","Black or African-American,White,Other","None of the below,Multicultural Greek Council (MGC),Greek Life (IFC/Panhel)",No,Yes,No,India,9,10,2,1,1,10,5,6,Porta bibendum dolor? Placerat ab? Ab eros laoreet vehicula purus pretium ultrices. Pretium temporibus eu.
